mixture_id,Intensities
Bushdid_353,"[50.84101279, 42.24799048, 56.46923902, 56.36771811, 44.22753896, 59.62267212, 41.55769132, 63.33591285, 50.60712449, 62.91985986, 60.94017857, 52.426179, 69.36706607, 51.27860257, 60.99529741, 62.08921606, 56.25057098, 48.76465378, 57.25326379, 50.43448304]"
Bushdid_354,"[50.84101279, 42.24799048, 56.46923902, 56.36771811, 44.22753896, 59.62267212, 41.55769132, 63.33591285, 50.60712449, 62.91985986, 60.94017857, 52.426179, 69.36706607, 51.27860257, 60.99529741, 62.08921606, 56.25057098, 48.76465378, 57.25326379, 54.12642172]"
Bushdid_355,"[54.12642172, 61.82568494, 35.49432741, 51.91373756, 42.11011914, 62.08921606, 47.88622803, 54.04042441, 54.82877317, 58.02777571, 61.08198948, 56.76532431, 41.55769132, 59.62267212, 62.96973557, 57.98557317, 57.61695824, 58.62542716, 36.80477692, 57.25326379, 57.93387117, 56.71067602, 57.72094093, 61.14577932, 42.24799048, 53.65731884, 37.17358733, 50.43448304, 56.46923902, 56.90300202]"
Bushdid_356,"[54.12642172, 61.82568494, 35.49432741, 51.91373756, 42.11011914, 62.08921606, 47.88622803, 54.04042441, 54.82877317, 58.02777571, 61.08198948, 56.76532431, 41.55769132, 59.62267212, 62.96973557, 57.98557317, 57.61695824, 58.62542716, 36.80477692, 57.25326379, 57.93387117, 56.71067602, 57.72094093, 61.14577932, 42.24799048, 53.65731884, 37.17358733, 50.43448304, 56.46923902, 62.95112328]"
Bushdid_357,"[48.76465378, 57.61695824, 54.12642172, 51.1694032, 56.76532431, 53.67649544, 56.46923902, 40.51733074, 57.99787037, 43.24368151, 45.90627815, 53.65731884, 59.87709184, 60.99529741, 60.3600245, 57.98557317, 54.99212052, 50.84101279, 47.39636305, 51.38849123]"
Bushdid_358,"[48.76465378, 57.61695824, 54.12642172, 51.1694032, 56.76532431, 53.67649544, 56.46923902, 40.51733074, 57.99787037, 43.24368151, 41.55769132, 57.25326379, 52.22203237, 60.94017857, 50.31448701, 60.34060883, 59.62267212, 61.65634929, 37.17358733, 60.13376532]"
Bushdid_359,"[60.94017857, 58.6835805, 59.22462437, 48.0298342, 54.99212052, 67.0583771, 62.97552728, 52.79708299, 56.46923902, 40.68001783, 60.86351287, 43.24368151, 61.44496572, 58.02777571, 55.98155601, 60.2949935, 57.54129348, 62.91985986, 51.23769842]"
Bushdid_360,"[60.94017857, 58.6835805, 59.22462437, 48.0298342, 54.99212052, 67.0583771, 62.97552728, 52.79708299, 56.46923902, 40.68001783, 60.86351287, 43.24368151, 61.44496572, 58.02777571, 55.98155601, 60.2949935, 57.54129348, 62.91985986, 29.36251527]"
Bushdid_361,"[56.2092872, 44.96057972, 45.90627815, 47.39636305, 57.7690685, 60.86351287, 64.24854996, 61.65634929, 57.98557317, 43.24368151, 51.23769842, 63.83652613, 56.76532431, 50.84101279, 56.46923902, 48.53668158, 54.51680659, 40.51733074, 57.72094093, 57.99787037, 55.29786583, 49.90606116, 62.95112328, 64.0456888, 48.89435921, 57.21506651, 54.12642172, 61.82568494, 53.67649544, 37.66383204]"
Bushdid_362,"[56.2092872, 44.96057972, 45.90627815, 47.39636305, 57.7690685, 60.86351287, 64.24854996, 61.65634929, 57.98557317, 43.24368151, 45.73953193, 59.62267212, 50.43448304, 44.22753896, 54.53446775, 57.54129348, 48.60275636, 58.38337592, 43.63433495, 56.25057098, 52.22203237, 26.90818113, 58.62542716, 58.02777571, 63.33591285, 37.17358733, 48.76465378, 60.13376532, 57.67809933]"
Bushdid_363,"[54.82877317, 48.76465378, 53.67649544, 57.21506651, 55.03201346, 51.27860257, 63.62171398, 57.54129348, 56.36771811, 40.51733074, 61.44496572, 62.08921606, 57.72094093, 60.34060883, 59.62267212, 47.39636305, 52.79708299, 56.76532431, 58.54399378, 50.2006041]"
Bushdid_364,"[54.82877317, 48.76465378, 53.67649544, 57.21506651, 55.03201346, 64.98042061, 51.1694032, 58.62542716, 54.53446775, 59.22462437, 29.36251527, 64.24854996, 59.05665501, 41.55769132, 57.98557317, 57.71120958, 43.24368151, 56.90300202, 44.22753896]"
Bushdid_365,"[54.04042441, 56.93864141, 55.95758643, 48.60275636, 54.12642172, 47.88622803, 64.0456888, 57.72094093, 56.90300202, 59.05665501, 60.2949935, 41.55769132, 54.53446775, 48.89435921, 50.31448701, 63.83652613, 36.80477692, 57.31259726, 60.39263261, 59.62267212, 48.53668158, 26.90818113, 63.70655912, 53.67649544, 56.76532431, 52.79708299, 57.21506651, 60.99529741, 58.19243181, 56.2092872]"
Bushdid_366,"[54.04042441, 56.93864141, 55.95758643, 48.60275636, 54.12642172, 47.88622803, 64.0456888, 57.72094093, 56.90300202, 59.05665501, 60.2949935, 41.55769132, 54.53446775, 48.89435921, 50.31448701, 63.83652613, 36.80477692, 57.31259726, 60.39263261, 59.62267212, 56.46923902, 52.426179, 42.24799048, 55.03201346, 54.99212052, 61.82568494, 57.75422932, 42.11011914, 40.68001783, 57.7690685]"
Bushdid_367,"[61.82568494, 67.0583771, 62.96973557, 37.66383204, 53.24164788, 47.39636305, 61.44496572, 57.72094093, 62.95112328]"
Bushdid_368,"[61.82568494, 67.0583771, 62.96973557, 37.66383204, 53.24164788, 50.60712449, 58.54399378, 51.1694032, 64.0456888]"
Bushdid_369,"[69.36706607, 52.79708299, 48.89435921, 60.13376532, 63.62171398, 60.99529741, 55.81449629, 57.98557317, 56.90300202, 45.73953193, 57.93387117, 36.80477692, 54.82877317, 56.46923902, 60.94017857, 52.426179, 48.76465378, 53.65731884, 51.23769842, 52.22203237, 58.3392051, 28.94872287, 60.2949935, 41.55769132, 56.34878391, 57.61695824, 53.67649544, 60.39263261, 55.95758643]"
Bushdid_370,"[57.75422932, 53.24687796, 58.6835805, 56.2092872, 57.25326379, 50.84101279, 59.22462437, 43.1884141, 60.86351287, 56.36771811, 39.22971341, 67.0583771, 54.68290549, 60.3600245, 61.82568494, 57.54129348, 56.25057098, 63.83652613, 62.08921606, 51.91373756, 64.98042061, 51.1694032, 62.97552728, 50.31448701, 47.88622803, 58.62542716, 56.71067602, 42.72357124, 64.76946624, 59.05665501]"
Bushdid_371,"[54.51680659, 52.426179, 54.68290549, 43.1884141, 56.90300202, 42.72357124, 54.12642172, 58.3392051, 50.2006041]"
Bushdid_372,"[54.51680659, 52.426179, 54.68290549, 43.1884141, 56.90300202, 42.72357124, 54.12642172, 58.3392051, 60.2949935]"
Bushdid_373,"[64.98042061, 53.24687796, 57.54129348, 47.39636305, 48.89435921, 58.02777571, 57.21506651, 53.67649544, 60.99529741, 29.36251527]"
Bushdid_374,"[64.98042061, 53.24687796, 57.54129348, 52.426179, 51.91373756, 51.1694032, 57.71120958, 51.38849123, 57.31259726]"
Bushdid_375,"[54.82877317, 48.53668158, 55.95758643, 59.62267212, 54.99212052, 37.66383204, 44.22753896, 50.60712449, 55.98155601, 40.51733074]"
Bushdid_376,"[54.82877317, 48.53668158, 55.95758643, 59.62267212, 54.99212052, 37.66383204, 52.79708299, 61.65634929, 51.1694032, 54.53446775]"
Bushdid_377,"[48.0298342, 28.94872287, 47.39636305, 58.3392051, 45.73953193, 58.02777571, 54.99212052, 36.80477692, 43.1884141, 42.11011914, 56.25057098, 60.13376532, 58.19243181, 26.90818113, 57.54129348, 49.90606116, 57.67809933, 57.75422932, 54.68290549]"
Bushdid_378,"[48.0298342, 28.94872287, 47.39636305, 58.3392051, 45.73953193, 58.02777571, 54.99212052, 36.80477692, 43.1884141, 42.11011914, 41.55769132, 56.71067602, 47.88622803, 60.2949935, 37.17358733, 51.1694032, 58.54399378, 61.08198948, 69.36706607, 60.99529741]"
Bushdid_379,"[57.99787037, 59.62267212, 42.11011914, 39.22971341, 47.88622803, 45.90627815, 64.24854996, 54.12642172, 55.98155601, 56.34878391, 61.08198948, 28.94872287, 49.95189478, 56.25057098, 58.54399378, 50.2006041, 50.84101279, 57.31259726, 64.76946624, 44.22753896, 62.95112328, 57.09673961, 64.98042061, 44.96057972, 51.91373756, 58.19243181, 43.24368151, 60.13376532, 58.6835805, 57.7690685]"
Bushdid_380,"[57.99787037, 59.62267212, 42.11011914, 39.22971341, 47.88622803, 45.90627815, 64.24854996, 54.12642172, 55.98155601, 56.34878391, 61.08198948, 28.94872287, 49.95189478, 56.25057098, 58.54399378, 50.2006041, 50.84101279, 57.31259726, 64.76946624, 44.22753896, 56.46923902, 50.31448701, 52.22203237, 55.95758643, 42.72357124, 57.71120958, 35.49432741, 53.65731884, 59.87709184]"
Bushdid_381,"[52.79708299, 60.3600245, 54.53446775, 60.94017857, 50.2006041, 58.19243181, 43.24368151, 63.70655912, 60.39263261, 69.36706607]"
Bushdid_382,"[52.79708299, 60.3600245, 54.53446775, 60.94017857, 50.2006041, 58.19243181, 43.24368151, 63.70655912, 60.39263261, 44.96057972]"
Bushdid_383,"[55.81449629, 60.3600245, 47.39636305, 59.87709184, 56.36771811, 62.91985986, 37.17358733, 56.46923902, 62.96973557, 49.90606116, 53.65731884, 52.79708299, 62.97552728, 57.61695824, 53.3810236, 57.21506651, 51.23769842, 57.25326379, 48.53668158, 63.70655912]"
Bushdid_384,"[55.81449629, 60.3600245, 47.39636305, 59.87709184, 56.36771811, 62.91985986, 37.17358733, 56.46923902, 62.96973557, 49.90606116, 53.65731884, 52.79708299, 62.97552728, 57.61695824, 53.3810236, 50.43448304, 54.53446775, 57.93387117, 56.90300202, 45.73953193]"
Bushdid_385,"[61.08198948, 60.2949935, 56.76532431, 49.90606116, 62.08921606, 57.75422932, 42.11011914, 42.24799048, 44.96057972, 58.62542716]"
Bushdid_386,"[61.08198948, 60.2949935, 56.76532431, 49.90606116, 62.08921606, 57.75422932, 36.80477692, 52.79708299, 51.1694032, 54.99212052]"
Bushdid_387,"[61.08198948, 56.2092872, 54.04042441, 53.65731884, 48.60275636, 48.89435921, 55.29786583, 55.03201346, 60.13376532, 60.2949935, 48.53668158, 51.27860257, 57.98557317, 67.0583771, 54.12642172, 54.51680659, 58.62542716, 58.54399378, 69.36706607, 63.33591285]"
Bushdid_388,"[49.95189478, 47.39636305, 64.24854996, 64.0456888, 61.65634929, 62.95112328, 56.34878391, 37.17358733, 50.60712449, 42.72357124, 57.71120958, 36.80477692, 57.25326379, 54.82877317, 57.09673961, 57.7690685, 56.36771811, 60.3600245, 53.67649544]"
Bushdid_389,"[55.81449629, 53.3810236, 57.54129348, 64.0456888, 57.09673961, 62.91985986, 43.24368151, 48.76465378, 52.22203237, 57.21506651, 58.3392051, 61.82568494, 58.62542716, 61.44496572, 56.2092872, 45.73953193, 54.51680659, 57.98557317, 56.25057098]"
Bushdid_390,"[59.87709184, 69.36706607, 53.24164788, 49.90606116, 55.98155601, 57.75422932, 57.67809933, 28.94872287, 51.1694032, 58.6835805, 57.93387117, 36.80477692, 42.72357124, 44.22753896, 60.2949935, 59.22462437, 63.70655912, 47.88622803, 57.71120958, 56.90300202]"
Bushdid_391,"[40.51733074, 62.96973557, 54.04042441, 29.36251527, 42.11011914, 26.90818113, 43.1884141, 50.84101279, 59.05665501, 59.88999604, 48.60275636, 57.93387117, 54.8246523, 60.13376532, 57.75422932, 64.24854996, 51.38849123, 47.88622803, 58.02777571, 57.99787037, 55.95758643, 57.61695824, 64.98042061, 55.29786583, 54.51680659, 57.7690685, 57.09673961, 51.23769842, 60.2949935, 44.22753896]"
Bushdid_392,"[40.51733074, 62.96973557, 54.04042441, 29.36251527, 42.11011914, 26.90818113, 43.1884141, 50.84101279, 59.05665501, 59.88999604, 48.60275636, 57.93387117, 54.8246523, 60.13376532, 57.75422932, 64.24854996, 51.38849123, 47.88622803, 58.02777571, 57.99787037, 55.95758643, 57.61695824, 64.98042061, 55.29786583, 54.51680659, 57.7690685, 57.09673961, 51.23769842, 60.2949935, 44.22753896]"
Bushdid_393,"[48.60275636, 41.55769132, 59.62267212, 59.87709184, 55.95758643, 61.44496572, 54.51680659, 57.31259726, 43.1884141, 52.22203237, 43.24368151, 57.7690685, 35.49432741, 60.86351287, 40.68001783, 45.90627815, 43.63433495, 29.36251527, 51.38849123]"
Bushdid_394,"[48.60275636, 41.55769132, 59.62267212, 59.87709184, 55.95758643, 56.25057098, 57.25326379, 50.2006041, 54.53446775, 53.3810236, 67.0583771, 51.1694032, 54.04042441, 28.94872287, 60.34060883, 49.95189478, 45.73953193, 57.61695824, 58.6835805, 56.36771811]"
Bushdid_395,"[52.79708299, 60.39263261, 59.22462437, 61.82568494, 26.90818113, 63.62171398, 58.60072414, 64.98042061, 51.23769842, 48.0298342, 56.46923902, 42.72357124, 54.12642172, 58.62542716, 58.38337592, 58.02777571, 53.65731884, 48.53668158, 51.1694032]"
Bushdid_396,"[52.79708299, 60.39263261, 59.22462437, 61.82568494, 26.90818113, 64.0456888, 64.24854996, 60.2949935, 57.71120958, 56.2092872, 69.36706607, 48.60275636, 57.99787037, 40.68001783, 53.24687796, 44.96057972, 28.94872287, 42.11011914, 51.38849123]"
Bushdid_397,"[56.76532431, 61.44496572, 52.22203237, 52.79708299, 56.2092872, 59.88999604, 58.62542716, 41.55769132, 61.65634929, 61.82568494]"
Bushdid_398,"[56.76532431, 61.44496572, 52.22203237, 61.67682969, 63.33591285, 51.1694032, 61.14577932, 53.24164788, 53.67649544, 36.80477692]"
Bushdid_399,"[57.72094093, 62.97552728, 58.60072414, 47.88622803, 60.99529741, 60.2949935, 40.68001783, 54.04042441, 58.19243181, 56.2092872, 54.53446775, 61.67682969, 51.23769842, 57.98557317, 67.0583771, 35.49432741, 44.22753896, 63.83652613, 54.82877317, 56.93864141, 53.67649544, 64.76946624, 59.87709184, 61.14577932, 59.88999604, 59.22462437, 55.29786583, 49.95189478, 57.99787037]"
Bushdid_400,"[69.36706607, 55.03201346, 62.08921606, 62.95112328, 43.63433495, 51.27860257, 50.2006041, 54.99212052, 60.3600245, 56.46923902, 58.6835805, 56.71067602, 50.43448304, 37.17358733, 26.90818113, 60.34060883, 57.67809933, 63.33591285, 28.94872287, 51.38849123, 57.54129348, 60.94017857, 63.62171398, 37.66383204, 50.31448701, 29.36251527, 48.53668158, 57.7690685, 54.12642172, 48.60275636]"
Bushdid_401,"[62.97552728, 51.23769842, 59.88999604, 54.51680659, 60.86351287, 43.63433495, 47.39636305, 56.93864141, 57.54129348, 48.60275636, 57.72094093, 63.70655912, 58.60072414, 67.0583771, 53.67649544, 52.79708299, 62.95112328, 48.53668158, 58.62542716, 57.98557317, 48.89435921, 62.96973557, 57.75422932, 52.22203237, 60.2949935, 50.2006041, 40.51733074, 60.34060883, 56.34878391]"
Bushdid_402,"[43.24368151, 61.67682969, 61.65634929, 28.94872287, 37.66383204, 61.82568494, 56.76532431, 51.91373756, 64.98042061, 63.62171398, 58.3392051, 51.27860257, 59.05665501, 37.17358733, 60.99529741, 59.62267212, 39.22971341, 60.39263261, 64.0456888, 55.03201346, 56.46923902, 53.3810236, 61.14577932, 64.24854996, 59.22462437, 60.13376532, 54.12642172, 58.38337592, 55.98155601, 56.71067602]"
Bushdid_403,"[62.97552728, 57.54129348, 61.65634929, 64.98042061, 64.76946624, 41.55769132, 57.75422932, 56.34878391, 43.63433495, 54.68290549]"
Bushdid_404,"[48.53668158, 37.17358733, 51.1694032, 56.46923902, 57.61695824, 59.22462437, 60.94017857, 57.7690685, 59.87709184, 59.88999604]"
Bushdid_405,"[59.87709184, 60.39263261, 57.7690685, 58.6835805, 48.89435921, 57.09673961, 61.08198948, 57.61695824, 61.65634929, 57.98557317, 37.66383204, 51.27860257, 52.79708299, 61.67682969, 67.0583771, 55.29786583, 48.53668158, 60.94017857, 59.62267212, 58.02777571]"
Bushdid_406,"[59.87709184, 60.39263261, 57.7690685, 58.6835805, 48.89435921, 57.09673961, 61.08198948, 57.61695824, 61.65634929, 57.98557317, 37.66383204, 51.27860257, 52.79708299, 61.67682969, 67.0583771, 63.83652613, 62.95112328, 56.93864141, 64.98042061, 63.70655912]"
Bushdid_407,"[55.81449629, 62.91985986, 57.71120958, 42.24799048, 61.67682969, 59.62267212, 54.04042441, 54.53446775, 60.34060883]"
Bushdid_408,"[55.81449629, 62.91985986, 57.71120958, 42.24799048, 61.67682969, 59.62267212, 60.39263261, 57.09673961, 51.1694032, 57.98557317]"
Bushdid_409,"[57.71120958, 64.76946624, 58.54399378, 47.88622803, 51.23769842, 29.36251527, 55.29786583, 63.62171398, 50.43448304, 62.91985986]"
Bushdid_410,"[36.80477692, 62.97552728, 51.1694032, 54.68290549, 63.83652613, 62.08921606, 58.3392051, 64.98042061, 52.22203237, 39.22971341]"
Bushdid_411,"[54.53446775, 44.96057972, 58.38337592, 40.51733074, 61.08198948, 53.24687796, 59.87709184, 53.67649544, 50.31448701, 48.53668158]"
Bushdid_412,"[54.53446775, 44.96057972, 58.38337592, 40.51733074, 61.08198948, 53.24687796, 59.87709184, 53.67649544, 50.31448701, 48.76465378]"
Bushdid_413,"[56.76532431, 62.08921606, 58.62542716, 45.90627815, 44.22753896, 60.34060883, 57.09673961, 61.67682969, 51.27860257, 61.08198948, 64.76946624, 64.0456888, 50.60712449, 52.22203237, 56.36771811, 61.14577932, 54.8246523, 57.93387117, 53.67649544, 49.95189478]"
Bushdid_414,"[56.76532431, 62.08921606, 58.62542716, 45.90627815, 44.22753896, 60.34060883, 57.09673961, 61.67682969, 51.27860257, 61.08198948, 64.76946624, 64.0456888, 50.60712449, 52.22203237, 56.36771811, 26.90818113, 55.29786583, 57.67809933, 57.72094093, 54.12642172]"
Bushdid_415,"[55.03201346, 62.97552728, 50.84101279, 69.36706607, 59.87709184, 59.05665501, 55.95758643, 43.63433495, 53.65731884, 43.24368151]"
Bushdid_416,"[55.03201346, 62.97552728, 50.84101279, 60.94017857, 54.99212052, 51.1694032, 40.68001783, 60.39263261, 49.90606116, 57.75422932]"
Bushdid_417,"[62.95112328, 57.99787037, 40.51733074, 57.67809933, 42.24799048, 59.88999604, 51.38849123, 61.65634929, 58.02777571, 54.68290549]"
Bushdid_418,"[62.95112328, 57.99787037, 40.51733074, 57.67809933, 42.24799048, 59.88999604, 57.75422932, 60.94017857, 51.1694032, 57.7690685]"
Bushdid_419,"[58.54399378, 64.98042061, 54.12642172, 26.90818113, 45.73953193, 56.90300202, 69.36706607, 58.62542716, 58.02777571, 54.53446775, 59.05665501, 64.76946624, 61.67682969, 42.11011914, 50.31448701, 56.34878391, 45.90627815, 44.96057972, 57.61695824, 36.80477692]"
Bushdid_420,"[58.54399378, 64.98042061, 54.12642172, 26.90818113, 45.73953193, 56.90300202, 69.36706607, 58.62542716, 58.02777571, 54.53446775, 64.0456888, 58.19243181, 57.98557317, 48.60275636, 61.82568494, 57.7690685, 59.88999604, 51.27860257, 55.81449629]"
Bushdid_421,"[51.27860257, 57.98557317, 54.12642172, 48.53668158, 48.76465378, 59.22462437, 57.99787037, 29.36251527, 59.88999604, 54.04042441]"
Bushdid_422,"[51.27860257, 57.98557317, 54.12642172, 60.3600245, 63.33591285, 51.1694032, 53.24164788, 51.23769842, 35.49432741, 57.72094093]"
Bushdid_423,"[45.73953193, 54.99212052, 48.89435921, 35.49432741, 62.08921606, 48.53668158, 57.31259726, 54.8246523, 56.76532431, 60.2949935]"
Bushdid_424,"[45.73953193, 54.99212052, 48.89435921, 35.49432741, 62.08921606, 48.53668158, 57.31259726, 54.8246523, 56.76532431, 61.14577932]"
Bushdid_425,"[59.22462437, 60.2949935, 57.72094093, 42.24799048, 63.70655912, 55.81449629, 58.3392051, 47.88622803, 54.68290549, 36.80477692, 64.24854996, 43.1884141, 48.53668158, 48.89435921, 56.25057098, 57.98557317, 50.2006041, 56.36771811, 56.93864141, 48.60275636]"
Bushdid_426,"[57.09673961, 63.62171398, 50.60712449, 41.55769132, 51.38849123, 57.99787037, 60.34060883, 52.22203237, 58.62542716, 43.63433495, 59.87709184, 67.0583771, 54.04042441, 50.84101279, 64.0456888, 28.94872287, 63.33591285, 57.71120958, 60.94017857, 50.43448304]"
Bushdid_427,"[64.98042061, 26.90818113, 50.2006041, 62.96973557, 57.93387117, 47.39636305, 58.6835805, 54.99212052, 64.0456888, 43.63433495, 52.79708299, 60.39263261, 49.95189478, 52.426179, 53.65731884, 42.72357124, 58.60072414, 56.76532431, 62.97552728, 57.31259726]"
Bushdid_428,"[64.98042061, 26.90818113, 50.2006041, 62.96973557, 57.93387117, 47.39636305, 58.6835805, 54.99212052, 64.0456888, 43.63433495, 52.79708299, 60.39263261, 49.95189478, 52.426179, 53.65731884, 42.72357124, 58.60072414, 56.76532431, 62.97552728, 48.60275636]"
Bushdid_429,"[62.96973557, 40.51733074, 50.43448304, 60.99529741, 50.2006041, 53.65731884, 58.38337592, 45.73953193, 64.76946624, 26.90818113, 56.71067602, 56.34878391, 56.93864141, 56.46923902, 57.72094093, 56.36771811, 54.53446775, 57.09673961, 67.0583771, 41.55769132, 49.90606116, 42.11011914, 47.88622803, 57.71120958, 57.98557317, 55.95758643, 47.39636305, 48.89435921, 60.3600245, 43.63433495]"
Bushdid_430,"[62.96973557, 40.51733074, 50.43448304, 60.99529741, 50.2006041, 53.65731884, 58.38337592, 45.73953193, 64.76946624, 26.90818113, 56.71067602, 56.34878391, 56.93864141, 56.46923902, 57.72094093, 56.36771811, 54.53446775, 57.09673961, 67.0583771, 41.55769132, 49.90606116, 42.11011914, 47.88622803, 57.71120958, 57.98557317, 55.95758643, 47.39636305, 48.89435921, 60.3600245, 36.80477692]"
Bushdid_431,"[47.39636305, 50.60712449, 57.98557317, 52.22203237, 55.81449629, 50.84101279, 48.53668158, 43.63433495, 40.68001783, 42.11011914, 55.29786583, 57.67809933, 57.75422932, 45.90627815, 60.3600245, 63.83652613, 26.90818113, 60.13376532, 69.36706607, 60.86351287]"
Bushdid_432,"[61.82568494, 64.24854996, 56.36771811, 50.2006041, 58.54399378, 49.90606116, 67.0583771, 64.0456888, 51.23769842, 51.38849123, 61.14577932, 63.62171398, 50.43448304, 45.73953193, 42.24799048, 56.25057098, 54.82877317, 53.3810236, 54.51680659, 63.33591285]"
Bushdid_433,"[42.72357124, 57.21506651, 57.71120958, 56.76532431, 58.19243181, 61.14577932, 39.22971341, 60.34060883, 43.1884141, 51.91373756]"
Bushdid_434,"[42.72357124, 57.21506651, 57.71120958, 56.76532431, 58.19243181, 61.14577932, 39.22971341, 60.34060883, 43.1884141]"
Bushdid_435,"[62.96973557, 57.61695824, 43.1884141, 50.43448304, 48.60275636, 51.1694032, 60.86351287, 37.17358733, 60.34060883, 56.93864141, 53.24164788, 55.29786583, 51.91373756, 50.31448701, 57.93387117, 50.60712449, 59.62267212, 49.90606116, 59.05665501, 61.08198948, 56.46923902, 28.94872287, 57.09673961, 56.2092872, 58.60072414, 55.81449629, 61.14577932, 57.54129348, 60.13376532]"
Bushdid_436,"[62.96973557, 57.61695824, 43.1884141, 50.43448304, 48.60275636, 51.1694032, 60.86351287, 37.17358733, 60.34060883, 56.93864141, 53.24164788, 55.29786583, 51.91373756, 50.31448701, 57.93387117, 50.60712449, 59.62267212, 49.90606116, 59.05665501, 49.95189478, 40.51733074, 48.76465378, 60.99529741, 43.63433495, 62.91985986, 58.54399378, 47.39636305, 62.95112328, 54.68290549]"
Bushdid_437,"[61.44496572, 55.29786583, 62.95112328, 56.76532431, 58.6835805, 37.17358733, 59.88999604, 54.99212052, 62.91985986, 48.89435921]"
Bushdid_438,"[61.44496572, 55.29786583, 62.95112328, 57.71120958, 53.67649544, 51.1694032, 55.81449629, 62.08921606, 42.72357124, 56.2092872]"
Bushdid_439,"[55.81449629, 61.14577932, 47.88622803, 48.53668158, 62.91985986, 52.426179, 50.60712449, 54.51680659, 51.23769842, 53.67649544, 56.76532431, 58.19243181, 57.75422932, 67.0583771, 54.53446775, 63.62171398, 57.98557317, 43.63433495, 63.83652613, 60.34060883]"
Bushdid_440,"[55.81449629, 61.14577932, 47.88622803, 48.53668158, 62.91985986, 52.426179, 50.60712449, 54.51680659, 51.23769842, 53.67649544, 60.94017857, 45.90627815, 62.08921606, 51.91373756, 64.0456888, 61.82568494, 57.21506651, 57.99787037, 56.93864141, 60.13376532]"
Bushdid_441,"[57.98557317, 57.67809933, 54.68290549, 60.34060883, 29.36251527, 50.43448304, 57.61695824, 54.82877317, 59.05665501, 64.98042061, 53.24687796, 64.0456888, 56.46923902, 50.84101279, 58.6835805, 61.44496572, 44.22753896, 57.54129348, 57.25326379, 50.60712449]"
Bushdid_442,"[57.98557317, 57.67809933, 54.68290549, 60.34060883, 29.36251527, 50.43448304, 57.61695824, 54.82877317, 59.05665501, 64.98042061, 53.24687796, 64.0456888, 56.46923902, 50.84101279, 58.6835805, 61.44496572, 44.22753896, 57.54129348, 57.25326379, 50.60712449]"
Bushdid_443,"[47.39636305, 58.6835805, 57.54129348, 58.02777571, 63.62171398, 61.08198948, 36.80477692, 62.91985986, 48.53668158, 47.88622803]"
Bushdid_444,"[47.39636305, 58.6835805, 57.54129348, 57.75422932, 63.70655912, 51.1694032, 26.90818113, 42.72357124, 41.55769132, 56.2092872]"
Bushdid_445,"[54.53446775, 54.8246523, 58.60072414, 61.65634929, 58.6835805, 42.72357124, 39.22971341, 57.93387117, 45.73953193, 56.36771811, 42.11011914, 57.67809933, 63.70655912, 53.24687796, 48.0298342, 64.76946624, 29.36251527, 57.25326379, 57.54129348, 52.426179, 59.62267212, 63.62171398, 56.90300202, 50.31448701, 49.95189478, 47.39636305, 48.89435921, 41.55769132, 59.88999604, 51.27860257]"
Bushdid_446,"[54.53446775, 54.8246523, 58.60072414, 61.65634929, 58.6835805, 42.72357124, 39.22971341, 57.93387117, 45.73953193, 56.36771811, 58.3392051, 59.22462437, 59.87709184, 57.75422932, 60.94017857, 48.76465378, 48.53668158, 57.21506651, 48.60275636, 61.44496572, 56.46923902, 53.3810236, 55.98155601, 60.3600245, 54.82877317, 57.09673961, 57.98557317, 52.22203237, 64.98042061, 57.99787037]"
Bushdid_447,"[54.51680659, 42.72357124, 52.79708299, 64.0456888, 50.2006041, 55.98155601, 55.29786583, 50.43448304, 44.22753896, 54.53446775, 61.67682969, 52.426179, 61.65634929, 53.3810236, 63.62171398, 54.8246523, 51.1694032, 56.2092872, 59.88999604, 56.25057098, 28.94872287, 47.39636305, 59.87709184, 62.95112328, 64.76946624, 54.68290549, 49.90606116, 60.34060883, 42.24799048, 54.82877317]"
Bushdid_448,"[54.51680659, 42.72357124, 52.79708299, 64.0456888, 50.2006041, 55.98155601, 55.29786583, 50.43448304, 44.22753896, 54.53446775, 56.71067602, 53.65731884, 61.82568494, 57.99787037, 43.1884141, 51.27860257, 50.60712449, 58.6835805, 62.08921606, 45.90627815, 64.24854996, 60.94017857, 50.84101279, 57.93387117, 29.36251527, 37.17358733, 39.22971341, 45.73953193, 61.08198948, 57.25326379]"
Bushdid_449,"[52.426179, 54.68290549, 54.51680659, 47.39636305, 50.60712449, 57.93387117, 62.96973557, 42.24799048, 53.24687796, 54.53446775, 48.76465378, 43.24368151, 54.04042441, 53.3810236, 50.2006041, 63.70655912, 57.61695824, 57.25326379, 57.7690685, 62.95112328, 56.90300202, 56.71067602, 35.49432741, 55.81449629, 58.6835805, 50.43448304, 49.95189478, 29.36251527, 50.31448701, 58.02777571]"
Bushdid_450,"[52.426179, 54.68290549, 54.51680659, 47.39636305, 50.60712449, 57.93387117, 62.96973557, 42.24799048, 53.24687796, 54.53446775, 48.76465378, 43.24368151, 54.04042441, 53.3810236, 50.2006041, 63.70655912, 57.61695824, 57.25326379, 57.7690685, 62.95112328, 56.90300202, 56.71067602, 35.49432741, 55.81449629, 58.6835805, 50.43448304, 49.95189478, 29.36251527, 50.31448701, 59.62267212]"
